Symbol,Date,Open,High,Low,Close,Volume
AAME,15-Jun-2010,1.4,1.4,1.32,1.32,2300
AAON,15-Jun-2010,7.1881,7.2681,7.0697,7.2178,94600
AAPL,15-Jun-2010,9.13,9.2804,9.125,9.2747,20895400
AAWW,15-Jun-2010,52.43,53.99,52.34,53.74,180900
AAXJ,15-Jun-2010,53.21,54.53,53.21,54.43,542900
ABCB,15-Jun-2010,10.49,10.58,10.3,10.46,103600
ABIO,15-Jun-2010,2948.4,3333.96,2850.12,3182.76,591100
ABMD,15-Jun-2010,9.52,9.82,9.35,9.73,160400
ACAD,15-Jun-2010,1.25,1.3,1.22,1.3,155700
ACET,15-Jun-2010,6.64,6.88,6.61,6.8,154900
ACGL,15-Jun-2010,8.3056,8.4833,8.2344,8.4789,475600
ACIW,15-Jun-2010,6.41,6.5767,6.3267,6.5533,89500
ACLS,15-Jun-2010,6.64,7.52,6.56,7.36,599200
ACMR,15-Jun-2010,2.58,2.61,2.47,2.59,235400
ACOR,15-Jun-2010,33.11,33.46,32.62,33.37,364500
ACTG,15-Jun-2010,14.71,15.43,14.38,15.28,489700
ACWI,15-Jun-2010,40.18,40.86,40.15,40.8,1546900
ACWX,15-Jun-2010,37.59,38.08,37.49,38.07,44600
ADBE,15-Jun-2010,31.89,32.62,31.78,32.51,5930100
ADES,15-Jun-2010,2.62,2.65,2.58,2.59,8100
ADI,15-Jun-2010,29.08,30.42,28.87,30.36,4373100
ADP,15-Jun-2010,37.1202,37.4539,36.8041,37.4276,3250200
ADPT,15-Jun-2010,3.08,3.08,3.01,3.04,1297700
ADRE,15-Jun-2010,40.95,41.97,40.95,41.95,57100
ADSK,15-Jun-2010,27.58,28.68,27.45,28.54,5789800
ADTN,15-Jun-2010,27.28,27.83,27.01,27.75,824700
ADUS,15-Jun-2010,5.8,5.8,5.51,5.67,6300
AEHR,15-Jun-2010,2.29,2.29,2.15,2.21,8700
AEIS,15-Jun-2010,13.43,14.34,13.34,14.25,399600
AEY,15-Jun-2010,2.84,2.94,2.84,2.91,4000
AEZS,15-Jun-2010,834,834,786,786,1469300
AGEN,15-Jun-2010,0.92,0.98,0.92,0.98,362200
AGNC,15-Jun-2010,28.2,28.2,27.77,27.98,883100
AGYS,15-Jun-2010,7.58,8.05,7.39,7.97,155900
AHPI,15-Jun-2010,3.6,3.66,3.56,3.66,5800
AIMC,15-Jun-2010,13.7,14.4,13.56,14.29,116600
AINV,15-Jun-2010,31.2,31.44,30.51,31.29,1819100
AIRT,15-Jun-2010,11.69,11.96,11.69,11.93,5300
AKAM,15-Jun-2010,43.8,45.1,43.74,45.04,5016500
ALCO,15-Jun-2010,23.4,24.42,22.71,24.18,92900
ALGN,15-Jun-2010,14.87,15.03,14.8,15,692300
ALGT,15-Jun-2010,50.19,50.73,48.06,48.64,449500
ALIM,15-Jun-2010,9.21,9.49,9.21,9.47,23400
ALKS,15-Jun-2010,11.76,11.76,11.46,11.61,832900
ALLT,15-Jun-2010,4.82,4.89,4.61,4.84,17200
ALNY,15-Jun-2010,15.89,16.07,15.74,15.98,327000
ALOT,15-Jun-2010,7.28,7.3,7.25,7.25,1700
ALRN,15-Jun-2010,0.79,0.8,0.7,0.77,3600
ALTR,15-Jun-2010,24.47,25.54,24.32,25.49,9153800
ALVR,15-Jun-2010,23.3,23.3,22.4,22.7,366600
AMAT,15-Jun-2010,12.71,13.3,12.66,13.26,25381200
AMD,15-Jun-2010,8.35,8.88,8.34,8.82,35702400
AMED,15-Jun-2010,46.9,47.73,46.5,46.98,374500
AMGN,15-Jun-2010,54.16,55.16,54.08,55.12,4855500
AMKR,15-Jun-2010,6.71,6.97,6.57,6.89,6282500
AMNB,15-Jun-2010,20.13,20.35,19.64,20.3,9300
AMOT,15-Jun-2010,4.4,4.4,4.34,4.37,23800
